	PER403_dmso_1	PER403_dmso_2	PER403_gne_1	PER403_gne_2	PER403_neo_1	PER403_neo_2	PER403_otx_1	PER403_otx_2	PER403_otx_gne_1	PER403_otx_gne_2	TC797_dmso_1	TC797_dmso_2	TC797_gne_1	TC797_gne_2	TC797_neo_1	TC797_neo_2	TC797_otx_1	TC797_otx_2	TC797_otx_gne_1	TC797_otx_gne_2	
ENSG00000137693.14	YAP1	8.135852959	8.156556235	8.232910305	8.327798409	7.753658126	7.851211663	7.877579694	8.235229662	8.227010178	8.295304485	8.086455691	8.016729654	8.332511924	7.853261766	7.781958659	7.56315009	7.918876979	8.159364661	8.078240573	8.004133388
ENSG00000023445.14	BIRC3	1.652306734	1.852363583	1.69959514	1.60907236	2.001841107	2.230095604	0.354207951	1.655525248	1.713288972	1.902733015	2.055634643	2.091264638	2.286552901	0.458479121	2.131467636	2.126082591	1.022035239	1.687269115	1.985479789	1.765908302
ENSG00000110330.8	BIRC2	5.681155454	5.648967407	6.015964204	5.934961246	5.965514462	5.885384617	4.84410555	5.864985173	6.044858688	6.090282376	5.62002549	5.564405392	6.202633312	4.300779968	5.905756039	6.00953839	5.492395235	5.834020642	6.092180982	5.93511796
ENSG00000152558.15	TMEM123	7.76791359	7.696821745	7.750053118	7.68709499	8.027528033	8.085557747	6.973745749	7.987941675	7.717719538	7.732906694	8.108896638	7.997001272	8.003476097	6.190855074	8.435682783	8.292346287	7.900063988	8.438631875	8.139965367	8.019729678
ENSG00000166670.10	MMP10	-2.381393114	-4.056800585	-2.705524335	-2.760262933	0.978861525	1.277465146	-3.352687137	-2.982070314	-1.736954592	-1.965995443	-6.739116756	-4.380393729	-3.48698438	-6.739116756	1.591301167	1.726534318	-1.960822615	-2.229445521	0.087937526	-0.522320507
ENSG00000196611.5	MMP1	2.202844558	2.094354948	1.418094125	1.173574216	4.826760172	4.884894281	1.99754089	1.846291452	1.935092906	1.804304417	-2.085525315	-3.528365828	-1.439916783	-2.416042092	4.09574921	3.793811007	1.187959449	1.354935287	2.409914612	2.281111188
ENSG00000137692.12	DCUN1D5	6.237806767	6.061017591	5.963682784	5.83544134	5.864795669	5.886103155	5.873945744	6.016326684	5.990663022	5.891872938	5.893301761	5.734298682	5.767977926	6.284977911	5.622710247	5.532839636	5.783529042	5.887170014	5.711021137	5.711074277
ENSG00000187240.15	DYNC2H1	5.664808022	6.410697246	5.899032811	6.127680598	5.585893138	5.543977345	4.924811233	5.977674601	5.866799036	6.107798871	5.579644162	5.322484716	5.829015853	4.159430783	5.453918468	5.495336525	5.424728611	5.342747005	5.492121566	5.381802439
ENSG00000196954.14	CASP4	4.455974323	4.332537186	4.942109828	4.954606601	4.477455113	4.514834936	4.528949191	4.885952238	4.954149072	5.08786772	4.34315062	4.298940237	5.002722311	3.377566264	4.477108597	4.477228955	4.504542718	4.604190382	5.001256853	4.954441682
ENSG00000137752.24	CASP1	1.442215318	1.811249325	0.911216998	1.903708177	-0.442495877	0.508816468	0.139108794	0.859392476	0.979066485	1.377777217	2.029222589	1.880260863	1.766410921	1.252662136	0.015274871	0.410714675	0.269885463	0.470457258	1.180680425	0.956977894
ENSG00000170903.11	MSANTD4	5.388090685	5.218870451	5.240109173	5.379151047	5.369716981	5.379201505	5.107555612	5.278977684	5.31962529	5.413112376	5.308910391	5.337733251	5.424821617	5.405154148	5.385301126	5.345710098	5.241794696	5.33911842	5.275195855	5.422806743
ENSG00000182359.15	KBTBD3	1.580735239	1.259113882	1.762153955	2.00655273	2.139038055	2.309375856	1.190057097	2.047844322	1.935092906	2.081479988	1.561009274	1.378026717	1.956441649	0.328170321	2.02900933	2.081785147	1.652888399	2.08401778	2.01263751	1.921152984
ENSG00000149313.11	AASDHPPT	6.573131187	6.294301094	6.497199346	6.271440789	5.860292191	5.800269975	5.610231284	5.897685144	6.327962841	6.127015414	6.469620145	6.345131391	6.39281008	5.587114209	5.712684132	5.636007569	5.694392293	5.917901241	6.051021711	6.030110332
ENSG00000152402.10	GUCY1A2	0.143705203	0.103811476	-0.77315492	0.403381656	-1.054135659	-1.148524077	-0.478754467	-0.043320792	-1.289852794	-0.748942415	1.844643376	1.61492879	0.852397379	-0.879949671	0.151563076	-0.487313868	0.497719171	0.922386355	-0.018000585	-0.354552328
ENSG00000261098.1	AP000766.1	0.430987431	1.431806576	0.735275605	1.259383739	0.684962125	0.283025542	-3.352687137	0.571539091	0.897007283	1.411603685	0.863427393	0.445963387	1.358321949	-2.416042092	0.984444133	0.672054881	-0.579023349	0.301750133	1.081570238	0.512046504
ENSG00000152404.15	CWF19L2	4.696733878	4.846545925	5.027359594	5.062982978	4.768347889	4.694572225	4.593855681	4.761813883	5.129089363	5.182749186	4.775341679	4.780929202	5.139697597	4.739342035	4.81995119	4.765588517	4.760907569	4.873668432	5.070738065	5.062181647
ENSG00000137760.14	ALKBH8	4.284124845	4.306884333	4.297022506	4.442744187	3.575790528	3.407457664	3.457727808	3.814921469	4.262409399	4.275571714	4.416313583	4.340821752	4.5751986	3.60564508	3.129925706	3.21618205	3.424286192	3.520747878	3.982919695	3.990382441
ENSG00000110660.15	SLC35F2	6.434350407	6.35992323	6.388614728	6.23085912	6.233396821	6.183059115	6.031938751	6.362973223	6.305607848	6.231323794	6.31285175	6.414761343	6.193220482	5.523401299	6.092336554	5.962469548	6.081218819	6.286221178	6.080196729	6.094973222
ENSG00000179331.3	RAB39A	-1.102315324	-1.101920883	-0.081619656	-0.513457009	-1.290054017	-0.74099083	-1.715678694	-1.670765593	-0.515327662	-0.906739418	-4.409071396	-2.608462066	-1.034068506	-6.739116756	-1.069069205	-3.360528388	-3.444293738	-1.920239905	-2.645124467	-1.905386721
ENSG00000166266.14	CUL5	6.130368317	6.098880536	6.46582583	6.524190287	6.001133101	6.071878942	5.180980811	6.054479086	6.415300653	6.404054168	6.170567131	6.083364342	6.541778639	4.808180326	6.078865123	5.936792891	5.741874963	6.090771469	6.452229542	6.330224108
ENSG00000075239.13	ACAT1	6.185690619	5.789228177	6.135984988	6.079097264	6.332966963	6.243745199	5.686612844	6.017893186	6.129645163	6.037773948	6.044366557	6.05764188	6.186120336	4.687130716	6.392036147	6.291462863	6.043818759	6.316061131	6.167364642	6.251118626
ENSG00000149308.17	NPAT	5.871627157	5.901221337	5.695691877	5.831068926	5.828367967	5.873839057	4.699218959	5.733873223	5.782658837	5.730377321	6.170567131	6.119905799	6.034489292	2.668647701	6.019979759	6.028138749	5.578362029	5.970447557	5.870749481	5.830165058
ENSG00000149311.18	ATM	6.497414266	6.782473536	6.51887503	6.702800188	6.292088288	6.122759407	5.691563993	6.480490678	6.581587081	6.63368245	6.719267193	6.47931101	6.761499055	5.067564986	6.425472973	6.398423637	6.309222754	6.408986882	6.613917289	6.30459579
ENSG00000166323.13	C11orf65	-0.625196757	-2.236059162	0.302036911	-0.377707105	-0.673726028	-0.971478382	-1.24298149	-0.92947192	-1.424058048	-0.992620662	-0.706764932	-0.504061639	-0.717682172	-1.708199454	-0.563021614	-1.154071115	-1.245041085	-1.095141526	-1.240480885	-0.712197256
ENSG00000178202.13	KDELC2	6.772198596	6.957546222	7.048385984	7.198885304	6.129439253	6.331824019	5.791027325	6.634106241	6.692161968	6.951546881	7.04220192	7.044081807	7.266395986	5.611831865	6.291118891	6.074087946	6.271969773	6.504410121	6.746209642	6.716845443
ENSG00000110723.12	EXPH5	5.307249768	5.659140737	5.589721046	5.611049582	4.758701045	4.861702075	4.567165272	5.086382295	5.429513106	5.356708504	5.6859703	5.614208672	5.806556783	4.080671643	5.098168467	5.180501887	5.201926675	5.217905126	5.415341222	5.316470957
ENSG00000178105.11	DDX10	6.236060731	6.175804548	5.978579437	5.785696603	6.199569847	6.043174855	5.997035535	6.066134632	6.030497501	5.854699822	6.122184754	6.204004459	5.821907638	5.343240377	6.174630881	6.1582653	6.152393752	6.152028887	5.960652173	6.003325994
ENSG00000137710.15	RDX	7.288019305	7.255465968	7.575969923	7.558641953	8.128358449	8.168225665	7.369404738	8.143372138	7.887582079	7.876264864	7.559095212	7.415335701	7.841445995	6.329300246	8.491868958	8.294976096	8.275492684	8.567687489	8.208179066	8.163398499
ENSG00000149289.11	ZC3H12C	4.753167162	5.012173029	5.152325216	5.173487098	4.715471446	4.634263963	4.010934365	5.004470376	5.012145835	5.131655308	4.88802772	4.714514367	5.113323222	2.7084825	4.704655868	4.751518199	4.605785716	4.858539986	5.067504223	4.859495731
ENSG00000137714.3	FDX1	4.85830147	4.420601466	4.800252731	4.935181977	5.131875825	5.343024169	4.323155587	4.977888893	4.870618091	5.083939535	4.434038942	4.249956603	4.677753136	4.008043809	5.099573534	4.772572548	4.426427589	4.881173578	4.899449428	4.680264974
ENSG00000137727.12	ARHGAP20	-1.539268882	-2.236059162	-1.437444698	-1.124602037	0.548298405	1.205601031	-0.024464705	0.02474452	-0.851226245	-0.248722936	-3.029315007	-4.380393729	-2.006674587	-3.863605265	0.984444133	1.306454488	-0.411341696	0.177214931	0.035940641	-0.277458918
ENSG00000196167.9	COLCA1	1.306822661	1.657355587	-3.620016014	-1.019791707	-1.737154103	-1.585136988	-1.862761554	-1.136920433	-1.736954592	-1.654658544	-4.409071396	-6.739116756	-6.739116756	-2.416042092	-4.548366163	-4.228084823	-3.444293738	-6.739116756	-4.411636749	-6.739116756
ENSG00000204381.11	LAYN	2.439728222	2.571509973	1.378706134	1.489873282	0.809792798	0.92147917	1.676458057	1.687374266	1.1062413	1.136158148	2.63075689	2.263743365	1.766410921	1.736468702	0.857320462	0.410714675	1.614530319	1.325896689	0.48694188	0.422459543
ENSG00000170145.5	SIK2	5.692234756	5.791872451	5.914608523	5.966399534	6.410789573	6.426240933	6.302833534	6.17310754	6.050405212	6.051919427	5.862777148	5.905010023	6.05628618	6.008744231	6.579923197	6.553793022	6.402931198	6.328924508	6.130649921	6.262457965
ENSG00000137713.15	PPP2R1B	6.536715335	6.433737378	6.843940691	6.769212143	7.129342795	7.10178163	6.651336363	7.064013407	7.040383102	6.962998879	6.122184754	5.955307382	6.53558477	5.724592193	6.808466133	6.665564239	6.675752392	6.847375398	6.727891066	6.638817352
ENSG00000086848.15	ALG9	3.066404309	3.344058281	3.553457074	3.723658296	3.190129487	3.282042484	2.362910547	3.317816887	3.428020085	3.378157745	3.481685526	3.279667009	3.707226009	1.252662136	2.942207384	2.835372351	2.592724888	3.284604955	3.423896814	3.247476311
ENSG00000255561.7	FDXACB1	1.707112572	1.37650776	1.378706134	1.625324428	0.779583058	0.943737283	0.481632615	1.397632789	1.614047452	1.411603685	1.542453037	0.707344509	1.28931832	-1.046771311	0.62729077	1.08497183	0.618933973	1.104401856	1.106993372	1.049652423
ENSG00000137720.8	C11orf1	2.957596379	3.092772816	2.891899354	2.973475812	2.645530157	2.829122232	1.649570726	2.669416331	2.654086786	2.7371679	3.16734451	3.096214779	2.954700714	1.019196724	2.92962276	2.844238894	2.641230935	2.983622385	3.004213622	3.022056924
ENSG00000109846.8	CRYAB	2.373502863	2.798845629	2.376107007	2.522598468	2.317848774	2.710811401	2.53438218	2.620763212	1.579389637	2.182903166	2.350488816	2.908444834	2.213939727	3.393946019	2.506728301	2.540346448	2.803475048	2.366622047	2.116427732	2.367660731
ENSG00000150764.13	DIXDC1	2.373502863	2.301526461	1.935034761	2.21420938	1.200274725	1.362536422	0.680676954	1.099254919	1.561743425	1.628484237	2.94520261	2.518544318	2.150505717	2.175974338	1.509102628	1.114589242	0.80075076	1.354935287	1.33925644	1.591921046
ENSG00000150768.15	DLAT	7.031727562	6.859489578	7.049170216	6.993544523	6.735885341	6.72984177	6.192484429	6.640221669	6.897784195	6.818395217	7.020158139	6.985438849	7.042271704	5.122659528	6.716681573	6.573921986	6.380961449	6.739338965	6.850078852	6.83656404
ENSG00000150773.10	PIH1D2	1.196227995	0.953788293	1.378706134	1.417059586	0.397321075	0.804726352	0.38713468	0.782838316	1.561743425	1.343138547	0.893023238	0.672780812	1.661102197	-0.06078931	-0.303316366	0.20582591	-0.411341696	-0.8108902	0.860240985	0.82335537
ENSG00000150776.18	NKAPD1	5.963831568	5.933909881	5.809298564	5.824045383	5.601088023	5.640820087	5.384249012	5.627759392	5.716417494	5.745376853	6.059943485	6.045873236	5.911689901	5.431179739	5.690478143	5.666322372	5.522487172	5.674720758	5.736697136	5.721676157
ENSG00000150779.11	TIMM8B	5.588405766	5.193096186	5.086618733	5.071904402	5.112313716	5.182660209	4.986543615	5.065326525	5.121581235	5.078685263	5.200648402	5.252530272	4.829253402	5.372464415	4.771410736	4.592220991	4.882917034	4.753414255	4.908514473	4.848788717
ENSG00000204370.11	SDHD	6.004741024	5.641656569	5.709647826	5.593602845	5.637337003	5.73316732	3.42242521	5.614705723	5.686197769	5.651178501	5.890553331	5.563226471	5.902092594	1.629865228	5.794774873	5.302935228	4.517593511	5.51986512	5.715160129	5.471080052
ENSG00000150782.12	IL18	2.04160304	1.725329474	1.822112431	1.52494684	2.389610015	2.704307428	2.687621386	2.966250353	2.066030307	2.349228535	0.978333496	1.334465209	1.312688168	-0.879949671	2.237377374	2.529393052	2.820425501	2.553581791	1.929580814	1.765908302
ENSG00000197580.11	BCO2	0.555683282	0.103811476	-0.77315492	-0.033548751	-0.372980758	-1.245922828	-0.420613771	-0.587070934	-0.515327662	0.348451956	-0.31970523	-0.504061639	-1.439916783	-2.416042092	-1.855328023	-0.033054758	-1.745960272	-0.8108902	-1.117611583	-1.690239808
ENSG00000150787.8	PTS	4.445938948	4.343393151	4.671713709	4.861633417	4.675015113	4.697849895	3.60495018	4.606677206	4.895484868	4.863360576	4.03339893	3.795545068	4.650498863	2.466659233	4.329250795	4.430893118	3.940698383	4.430929662	4.60599638	4.335337125
ENSG00000250303.3	AP002884.1	-2.381393114	-1.672461996	-1.750257314	-1.494306576	0.13633601	0.174277052	-0.738029791	-0.488888381	-1.736954592	-1.39872838	-3.560175384	-2.051217934	-1.792056067	-2.965408637	-0.189121642	-0.896054494	-0.670788417	-1.095141526	-1.522913868	-1.503052842
ENSG00000149292.16	TTC12	4.001265966	4.191463976	3.932383485	4.176620975	4.470380263	4.390708624	4.677755223	4.453038321	4.18095218	4.204987621	4.34850139	4.421104826	4.443777952	5.267480471	4.528086484	4.656555808	4.802023445	4.625200132	4.608223625	4.65590352
ENSG00000086827.9	ZW10	5.331436196	5.409995627	5.534786409	5.586357115	5.292929148	5.36586988	4.806565204	5.345363263	5.478533874	5.524545361	5.506137327	5.509152517	5.753107218	4.220400565	5.343219358	5.33631357	5.268289015	5.369674334	5.531381035	5.539258984
ENSG00000048028.11	USP28	5.779532402	5.629881619	5.822202403	5.711518624	6.088439142	6.000014721	5.600612216	5.800311405	5.938630805	5.766771184	5.972544258	6.020326722	6.13049293	5.018229083	6.327548219	6.262816116	5.965025518	6.156159185	6.156752355	6.2273426
ENSG00000255710.2	AP003170.1	-1.539268882	-0.039256148	-0.605796676	-0.830573611	-1.424258813	-1.585136988	-0.738029791	-0.9953618	-0.442292559	-0.540536565	-0.253357392	-0.504061639	-0.815632312	-0.06078931	-1.409285459	-0.782511851	-0.670788417	-1.665749913	-0.392415628	-1.337387361
ENSG00000180425.11	C11orf71	2.020119205	2.209588873	2.160797847	2.043304765	1.760256455	1.994539896	0.968650854	1.855665761	2.078493447	2.133082665	2.192842813	2.216531386	2.137477216	0.839512646	1.866850923	2.020523301	1.336753902	1.709923666	2.247945677	1.571227413
ENSG00000076053.10	RBM7	5.379680331	5.144268294	5.270017418	5.26967827	5.075487045	5.144733468	4.707389953	5.253495462	5.373720247	5.293480839	5.456205706	5.285788819	5.397759328	3.591511828	5.260218477	5.05627728	5.01025766	5.31715314	5.270984624	5.223384146
ENSG00000076043.10	REXO2	5.311677567	5.259556946	5.209567757	5.194062675	5.131875825	5.02848724	4.449339056	5.131457954	5.139535528	5.167981262	5.191745122	5.133665355	5.046940373	4.243181074	4.79934779	4.955543665	4.784854099	4.965964994	5.026457443	4.901546423
ENSG00000182985.17	CADM1	-1.417012733	-1.456232526	-0.195906432	-0.139401051	1.245181762	1.294885449	-0.668713488	0.376940105	0.136540193	0.313093204	-4.409071396	-4.380393729	-2.564753647	-2.965408637	0.830494059	-0.242378704	-0.061614545	-0.8108902	-0.193095796	-0.930906817
ENSG00000137656.12	BUD13	5.314989521	5.185072105	5.291385922	5.276125959	4.873990965	4.789800892	5.232848023	4.87792386	5.077246286	5.103474365	5.311652511	5.418183668	5.320609068	5.466457237	4.886578639	4.920339727	5.135753621	4.920554672	5.135482799	5.233297139
ENSG00000109917.11	ZPR1	6.429265669	6.337474453	6.25903697	6.171225918	6.005218304	6.005976778	6.286564305	5.962569964	6.089414999	5.998664899	6.31899743	6.398327629	6.08541116	6.415061376	5.916159479	5.977659014	6.113381898	5.975130937	6.057556226	6.034841359
ENSG00000160584.16	SIK3	5.89024949	6.050014548	6.039833828	6.114068618	6.516461019	6.437068636	6.709851917	6.540937806	6.30295493	6.286488204	5.925880896	5.964266902	6.093023297	5.777050491	6.388017144	6.546341463	6.675752392	6.563913304	6.251703241	6.201485933
ENSG00000168092.14	PAFAH1B2	7.920655481	7.794329386	7.771596068	7.806377197	7.971629273	7.996200404	7.318303342	7.95914978	7.932470704	7.898987	7.906343659	7.835001171	7.856680417	7.177222505	8.010704173	7.819556275	7.609268189	8.042905104	7.918927299	7.791087722
ENSG00000149577.15	SIDT2	4.530044141	4.582078523	4.750974283	4.647582932	4.835963909	4.884894281	5.194995411	4.517947195	4.658715348	4.674269482	4.739134029	4.766659955	4.839345967	5.411201859	5.020187859	5.137868722	5.013946349	4.766981587	4.774125005	4.865882004
ENSG00000149591.16	TAGLN	1.196227995	1.289369975	2.113592801	2.357298219	2.078287966	2.704307428	2.674343973	2.188022469	2.369673996	2.640632254	2.740650275	2.994927734	3.908533282	5.095375239	4.198982444	4.191335857	4.343839552	3.706824194	4.082398426	4.269423103
ENSG00000160613.12	PCSK7	6.325259081	6.576297191	6.198115578	6.261726815	6.217991179	6.102498382	6.854461923	6.392658522	6.299631906	6.300661268	6.351339435	6.221298279	6.124727856	7.208813608	5.953935105	6.199445081	6.50933253	6.1684796	6.429108421	6.233117618
ENSG00000167257.11	RNF214	5.310571891	5.274759662	5.203944634	5.134276101	3.932235925	3.8131378	4.421795254	4.421823428	4.940558796	4.966527434	5.385088077	5.275747572	5.184723438	4.972609247	3.707018421	3.941591348	3.982714894	3.987412044	4.740000483	4.76242943
ENSG00000186318.16	BACE1	5.494158991	5.746247055	5.563613327	5.739784188	6.180187733	6.383626007	5.960583446	5.865565291	5.585007538	5.791871971	6.096178871	6.117498287	6.251067612	6.649703511	6.81916619	6.772782558	6.462859065	6.473298417	6.326656324	6.49378733
ENSG00000278768.2	BACE1-AS	3.845086505	3.989740715	3.170862845	3.605748209	1.7289799	1.699854053	2.606059695	2.631717696	3.235554248	3.053343632	4.04002824	4.004541315	3.488674757	2.982047872	1.47486545	1.956544255	2.322226049	1.994584737	2.729289434	2.46060658
ENSG00000110274.16	CEP164	6.513839955	6.759016574	6.389853486	6.486876242	6.532966981	6.448302285	7.153448342	6.528536547	6.514948594	6.53066538	6.501792676	6.513283892	6.357430019	7.782319965	6.527125412	6.630115602	6.879038589	6.528506687	6.457798011	6.49378733
ENSG00000110324.10	IL10RA	-3.312688347	-3.173798425	-1.437444698	-1.64208832	-0.442495877	0.98724906	-0.310922085	-0.269206015	-0.851226245	-0.302553692	-3.560175384	-2.051217934	-0.815632312	-0.594968984	0.496878672	0.823210128	-0.125104371	0.240825869	-0.25652452	0.422459543
ENSG00000137648.17	TMPRSS4	3.234402124	3.67147539	2.272465323	2.717117736	2.912387382	3.149473703	3.741716431	3.537591031	2.654086786	2.864751786	3.557572381	3.551058758	2.814397637	3.327280721	3.271284247	3.47783517	3.905387115	3.494890543	2.956061724	2.943723152
ENSG00000177098.8	SCN4B	5.277001312	5.638721829	4.215532563	4.715576542	4.005848933	4.525942359	5.101368119	4.986448371	3.821893052	4.415514701	5.15557217	5.307073289	4.406249944	5.624033678	4.387925963	4.355375748	4.605785716	4.403395405	3.868657461	4.298041495
ENSG00000160588.10	MPZL3	3.434428357	3.677207554	4.423376249	4.347993977	4.891752733	5.168554264	3.565938526	4.695494813	4.562179103	4.710390185	3.203227119	3.209060085	4.254619321	2.869418901	4.687940205	4.398151403	3.967577366	4.310096877	4.511585981	4.227056673
